type,client,tx,amount
deposit,696,1070,863.8948
deposit,368,1071,626.0494
deposit,371,1072,673.8418
deposit,308,1073,876.9831
deposit,894,1074,312.3530
deposit,195,1075,867.3825
deposit,211,1076,40.8965
deposit,99,1077,457.0338
deposit,626,1078,537.8619
deposit,66,1079,370.4541
deposit,767,1080,307.9026
deposit,292,1081,184.4914
deposit,343,1082,963.3692
deposit,682,1083,206.9199
deposit,675,1084,793.4012
deposit,941,1085,406.5029
deposit,381,1086,116.4137
deposit,276,1087,597.7747
deposit,134,1088,898.7822
deposit,189,1089,631.3089
deposit,252,1090,738.1509
deposit,316,1091,784.6944
deposit,924,1092,246.0673
deposit,617,1093,687.3400
deposit,890,1094,174.8387
deposit,386,1095,861.9735
deposit,227,1096,831.3257
deposit,722,1097,589.4010
deposit,629,1098,759.5926
deposit,856,1099,441.9617
deposit,518,1100,710.6495
deposit,71,1101,700.4445
deposit,88,1102,699.5919
deposit,493,1103,441.5156
deposit,292,1104,959.5284
deposit,300,1105,79.0763
deposit,25,1106,622.1756
deposit,438,1107,293.5624
deposit,124,1108,823.7889
deposit,402,1109,560.6552
deposit,421,1110,469.7679
deposit,566,1111,203.3598
deposit,31,1112,491.3624
deposit,963,1113,92.5897
deposit,972,1114,953.4542
deposit,370,1115,168.7888
deposit,498,1116,557.7304
deposit,379,1117,227.3176
deposit,135,1118,363.2724
deposit,12,1119,173.4391
deposit,575,1120,658.0909
deposit,720,1121,579.2564
deposit,733,1122,889.9836
deposit,907,1123,51.5996
deposit,420,1124,941.3591
deposit,481,1125,547.2194
deposit,572,1126,504.8630
deposit,709,1127,25.9510
deposit,220,1128,738.8477
deposit,915,1129,606.1071
deposit,665,1130,690.5239
deposit,380,1131,165.5778
deposit,156,1132,847.8397
deposit,5,1133,303.8499
deposit,213,1134,456.3732
deposit,259,1135,173.8343
deposit,315,1136,509.9594
deposit,178,1137,944.6186
deposit,219,1138,250.3268
deposit,195,1139,977.0047
deposit,767,1140,152.5362
deposit,124,1141,149.5597
deposit,515,1142,253.0656
deposit,624,1143,239.1845
deposit,427,1144,849.4392
deposit,673,1145,90.4661
deposit,653,1146,477.7255
deposit,427,1147,424.0743
deposit,313,1148,721.2860
deposit,833,1149,291.1164
deposit,270,1150,537.6615
deposit,574,1151,759.7170
deposit,901,1152,838.7670
deposit,852,1153,509.5790
deposit,455,1154,325.5342
deposit,729,1155,647.7628
deposit,478,1156,300.2673
deposit,296,1157,499.8964
deposit,603,1158,20.3831
deposit,464,1159,975.5049
deposit,419,1160,166.7422
deposit,391,1161,13.9950
deposit,903,1162,476.4114
deposit,829,1163,390.5669
deposit,720,1164,383.4612
deposit,512,1165,30.5551
deposit,909,1166,380.7593
deposit,494,1167,701.6175
deposit,972,1168,864.6892
deposit,682,1169,588.7579
deposit,319,1170,956.0656
deposit,327,1171,158.8295
deposit,129,1172,294.1140
deposit,871,1173,166.5463
deposit,920,1174,842.5972
deposit,50,1175,963.7673
deposit,669,1176,646.0044
deposit,160,1177,532.6728
deposit,611,1178,658.2958
deposit,128,1179,586.1545
deposit,540,1180,12.0672
deposit,506,1181,642.0914
deposit,28,1182,350.4338
deposit,734,1183,705.4982
deposit,360,1184,33.9685
deposit,867,1185,802.6775
deposit,508,1186,944.9907
deposit,120,1187,793.1030
deposit,137,1188,455.7870
deposit,94,1189,319.4649
deposit,405,1190,396.3705
deposit,563,1191,712.8911
deposit,886,1192,461.1337
deposit,338,1193,381.4940
deposit,358,1194,509.6485
deposit,449,1195,922.2295
deposit,585,1196,446.8334
deposit,208,1197,832.0055
deposit,794,1198,597.3040
deposit,313,1199,874.4649
deposit,725,1200,789.5435
deposit,601,1201,943.8400
deposit,638,1202,507.7202
deposit,924,1203,670.2925
deposit,441,1204,759.6059
deposit,679,1205,658.2040
deposit,788,1206,498.6961
deposit,459,1207,284.0821
deposit,177,1208,994.3052
deposit,15,1209,101.5609
deposit,348,1210,628.4945
deposit,299,1211,86.9152
deposit,307,1212,783.2540
deposit,436,1213,622.7705
deposit,651,1214,350.0398
deposit,455,1215,662.3572
deposit,826,1216,576.5675
deposit,871,1217,98.9572
deposit,52,1218,489.0426
deposit,406,1219,297.5493
deposit,937,1220,525.0290
deposit,950,1221,806.7994
deposit,360,1222,559.4953
deposit,309,1223,258.1243
deposit,947,1224,922.5093
deposit,535,1225,184.9031
deposit,278,1226,844.5604
deposit,176,1227,523.0075
deposit,728,1228,779.4120
deposit,634,1229,978.3687
deposit,486,1230,186.6381
deposit,901,1231,425.8186
deposit,436,1232,578.4638
deposit,478,1233,244.1166
deposit,325,1234,953.7575
deposit,912,1235,251.6380
deposit,779,1236,969.3805
deposit,993,1237,732.2748
deposit,174,1238,616.8456
deposit,996,1239,187.5545
deposit,370,1240,140.3806
deposit,847,1241,979.5435
deposit,257,1242,860.4228
deposit,785,1243,898.1958
deposit,190,1244,132.2620
deposit,3,1245,84.9926
deposit,18,1246,738.6474
deposit,432,1247,673.8398
deposit,503,1248,240.3569
deposit,198,1249,111.4155
deposit,146,1250,814.8110
deposit,244,1251,761.0958
deposit,111,1252,833.2749
deposit,794,1253,55.3166
deposit,141,1254,263.1623
deposit,610,1255,950.6058
deposit,97,1256,199.3760
deposit,428,1257,152.7024
deposit,638,1258,921.1296
deposit,590,1259,876.2411
deposit,668,1260,851.8013
deposit,90,1261,660.3922
deposit,262,1262,303.1778
deposit,869,1263,709.3191
deposit,412,1264,898.1515
deposit,465,1265,277.3052
deposit,551,1266,381.8914
deposit,6,1267,149.3963
deposit,434,1268,590.5235
deposit,914,1269,162.0347
deposit,806,1270,110.0126
deposit,692,1271,171.1973
deposit,330,1272,946.5774
deposit,196,1273,107.3121
deposit,365,1274,954.0960
deposit,716,1275,393.0318
deposit,903,1276,552.7860
deposit,148,1277,832.4039
deposit,583,1278,759.6828
deposit,957,1279,407.6989
deposit,90,1280,54.3651
deposit,238,1281,207.5528
deposit,948,1282,280.4396
deposit,45,1283,571.9570
deposit,774,1284,414.5487
deposit,493,1285,202.0398
deposit,452,1286,883.2007
deposit,366,1287,846.0631
deposit,383,1288,274.0532
deposit,581,1289,157.3089
deposit,145,1290,929.9853
deposit,571,1291,440.4439
deposit,377,1292,418.0813
deposit,950,1293,581.5731
deposit,218,1294,737.2556
deposit,549,1295,208.1612
deposit,926,1296,837.5042
deposit,970,1297,637.8438
deposit,107,1298,44.8782
deposit,149,1299,950.1154
deposit,245,1300,523.3680
deposit,902,1301,790.7465
deposit,873,1302,86.7072
deposit,336,1303,629.4750
deposit,166,1304,576.0051
deposit,120,1305,426.2373
deposit,177,1306,561.8342
deposit,272,1307,185.5278
deposit,492,1308,336.3640
deposit,736,1309,703.7997
deposit,851,1310,586.1488
deposit,2,1311,699.9336
deposit,566,1312,713.9287
deposit,602,1313,376.7428
deposit,973,1314,804.2306
deposit,986,1315,700.1995
deposit,525,1316,811.3224
deposit,687,1317,329.5285
deposit,691,1318,575.7680
deposit,264,1319,254.4190
deposit,575,1320,131.0814
deposit,250,1321,163.0764
deposit,595,1322,319.8877
deposit,489,1323,714.9956
deposit,163,1324,15.1391
deposit,153,1325,698.2281
deposit,571,1326,212.9871
deposit,253,1327,697.0554
deposit,719,1328,785.8023
deposit,742,1329,610.2628
deposit,6,1330,546.9891
deposit,82,1331,685.5472
deposit,350,1332,671.2895
deposit,490,1333,951.4911
deposit,256,1334,949.4016
deposit,756,1335,590.1582
deposit,773,1336,139.9730
deposit,791,1337,483.2774
deposit,892,1338,403.1982
deposit,194,1339,689.9610
deposit,621,1340,403.4653
deposit,114,1341,825.1094
deposit,522,1342,617.7235
deposit,877,1343,550.7910
deposit,839,1344,520.6121
deposit,999,1345,557.9169
deposit,757,1346,516.8729
deposit,37,1347,634.3238
deposit,489,1348,839.0198
deposit,674,1349,978.7885
deposit,970,1350,954.3554
deposit,584,1351,976.9804
deposit,213,1352,377.2529
deposit,421,1353,265.5399
deposit,224,1354,638.6030
deposit,577,1355,648.7218
deposit,744,1356,210.9986
deposit,83,1357,899.9738
deposit,543,1358,179.3715
deposit,812,1359,13.6574
deposit,660,1360,997.1010
deposit,480,1361,121.4645
deposit,893,1362,699.6983
deposit,775,1363,627.0774
deposit,239,1364,16.2978
deposit,431,1365,630.4427
deposit,265,1366,814.4778
deposit,982,1367,727.7642
deposit,56,1368,374.9687
deposit,561,1369,558.7095
deposit,736,1370,688.1583
deposit,826,1371,563.3208
deposit,725,1372,439.8273
deposit,752,1373,991.3925
deposit,161,1374,653.1253
deposit,346,1375,878.8654
deposit,289,1376,24.6159
deposit,345,1377,754.5440
deposit,762,1378,660.5151
deposit,387,1379,821.0814
deposit,249,1380,699.8794
deposit,600,1381,486.4746
deposit,724,1382,575.1337
deposit,95,1383,346.9422
deposit,677,1384,675.4224
deposit,798,1385,505.4793
deposit,983,1386,62.2883
deposit,280,1387,218.5638
deposit,725,1388,387.6523
deposit,906,1389,676.0615
deposit,742,1390,885.4861
deposit,791,1391,287.2193
deposit,684,1392,489.8304
deposit,194,1393,171.3160
deposit,816,1394,173.1182
deposit,297,1395,221.3880
deposit,771,1396,368.1293
deposit,533,1397,291.3231
deposit,949,1398,380.2462
deposit,72,1399,594.6026
deposit,484,1400,287.9928
deposit,418,1401,282.1330
deposit,264,1402,144.6580
deposit,270,1403,582.9500
deposit,244,1404,292.8873
deposit,229,1405,936.4396
deposit,125,1406,400.0024
deposit,204,1407,482.3293
deposit,99,1408,456.6632
deposit,783,1409,496.9513
deposit,302,1410,153.8436
deposit,365,1411,619.8410
deposit,355,1412,754.8395
deposit,502,1413,494.4847
deposit,248,1414,506.2131
deposit,246,1415,368.6457
deposit,336,1416,428.8495
deposit,763,1417,465.7857
deposit,597,1418,18.2411
deposit,643,1419,339.2341
deposit,232,1420,548.4757
deposit,587,1421,426.0832
deposit,739,1422,348.8996
deposit,942,1423,653.1889
deposit,63,1424,153.7382
deposit,530,1425,366.5098
deposit,726,1426,975.1580
deposit,708,1427,955.1409
deposit,181,1428,375.4118
deposit,946,1429,494.2968
deposit,526,1430,276.0437
deposit,356,1431,540.0897
deposit,983,1432,769.3669
deposit,610,1433,634.3293
deposit,792,1434,183.3828
deposit,712,1435,651.9238
deposit,766,1436,674.8251
deposit,316,1437,899.2322
deposit,160,1438,299.7071
deposit,706,1439,918.9828
deposit,214,1440,328.4404
deposit,394,1441,824.6522
deposit,609,1442,557.7652
deposit,499,1443,692.8401
deposit,693,1444,817.8176
deposit,977,1445,991.8046
deposit,410,1446,263.6708
deposit,437,1447,772.8584
deposit,599,1448,606.8818
deposit,735,1449,498.0403
deposit,464,1450,361.3098
deposit,136,1451,968.6057
deposit,585,1452,434.6297
deposit,451,1453,646.2659
deposit,446,1454,981.9750
deposit,637,1455,352.3282
deposit,513,1456,735.7874
deposit,441,1457,523.9739
deposit,123,1458,847.7251
deposit,428,1459,63.6120
deposit,974,1460,902.8598
deposit,512,1461,178.6778
deposit,104,1462,598.4040
deposit,436,1463,929.3480
deposit,26,1464,245.3037
deposit,467,1465,158.3799
deposit,229,1466,253.2082
deposit,281,1467,833.6205
deposit,544,1468,949.6684
deposit,312,1469,803.2854
deposit,929,1470,454.3750
deposit,9,1471,16.3796
deposit,182,1472,732.4331
deposit,1,1473,932.8236
deposit,593,1474,17.7768
deposit,554,1475,189.3558
deposit,323,1476,570.3300
deposit,482,1477,333.6287
deposit,56,1478,330.5064
deposit,835,1479,487.8440
deposit,673,1480,869.0436
deposit,924,1481,362.9486
deposit,17,1482,878.4257
deposit,77,1483,100.6060
deposit,180,1484,887.8191
deposit,984,1485,181.2111
deposit,774,1486,729.7271
deposit,144,1487,926.6413
deposit,797,1488,843.0601
deposit,578,1489,597.4485
deposit,516,1490,931.1127
deposit,129,1491,584.1712
deposit,962,1492,647.5715
deposit,67,1493,507.2322
deposit,783,1494,539.0904
deposit,635,1495,44.8222
deposit,571,1496,300.0390
deposit,196,1497,872.5289
deposit,513,1498,750.8450
deposit,228,1499,108.2091
deposit,77,1500,695.6177
deposit,601,1501,828.9081
deposit,297,1502,977.3280
deposit,289,1503,653.0897
deposit,555,1504,31.3765
deposit,686,1505,830.4878
deposit,945,1506,173.6527
deposit,609,1507,568.2224
deposit,1,1508,495.7112
deposit,492,1509,481.8336
deposit,703,1510,218.8712
deposit,435,1511,943.8906
deposit,938,1512,355.1455
deposit,820,1513,741.3447
deposit,2,1514,298.5740
deposit,246,1515,760.3301
deposit,76,1516,785.2366
deposit,107,1517,218.0374
deposit,497,1518,740.4263
deposit,400,1519,878.7443
deposit,838,1520,689.1309
deposit,422,1521,859.0527
deposit,44,1522,428.5393
deposit,727,1523,909.6706
deposit,896,1524,107.1171
deposit,115,1525,488.1034
deposit,58,1526,583.7915
deposit,116,1527,114.8433
deposit,789,1528,824.9615
deposit,229,1529,317.8653
deposit,601,1530,766.5239
deposit,208,1531,613.9314
deposit,538,1532,367.0165
deposit,87,1533,302.1094
deposit,316,1534,663.3369
deposit,702,1535,545.8294
deposit,709,1536,343.2165
deposit,360,1537,992.6579
deposit,186,1538,708.0606
deposit,563,1539,471.2274
deposit,875,1540,751.9617
deposit,7,1541,189.3698
deposit,335,1542,349.4637
deposit,498,1543,103.7634
deposit,356,1544,443.9380
deposit,912,1545,370.7178
deposit,572,1546,108.0297
deposit,93,1547,36.1436
deposit,835,1548,699.9018
deposit,123,1549,834.0437
deposit,133,1550,812.3396
deposit,331,1551,706.7370
deposit,438,1552,496.3165
deposit,221,1553,643.8123
deposit,285,1554,715.0932
deposit,217,1555,83.1577
deposit,353,1556,354.2764
deposit,871,1557,327.1402
deposit,404,1558,849.5839
deposit,908,1559,116.3258
deposit,507,1560,621.1373
deposit,206,1561,267.5666
deposit,63,1562,927.0713
deposit,869,1563,839.3870
deposit,25,1564,882.2557
deposit,883,1565,386.3341
deposit,228,1566,661.4983
deposit,151,1567,121.1466
deposit,681,1568,738.7098
deposit,765,1569,821.0173
deposit,957,1570,552.9794
deposit,449,1571,335.1270
deposit,129,1572,749.5550
deposit,497,1573,313.8233
deposit,232,1574,575.7910
deposit,461,1575,842.6482
deposit,145,1576,104.3129
deposit,467,1577,363.1119
deposit,169,1578,734.6229
deposit,804,1579,966.9629
deposit,536,1580,519.9599
deposit,555,1581,723.5741
deposit,692,1582,423.4818
deposit,18,1583,721.9173
deposit,431,1584,959.2068
deposit,498,1585,403.5531
deposit,999,1586,103.2744
deposit,162,1587,229.9235
deposit,70,1588,107.9037
deposit,648,1589,205.1878
deposit,906,1590,933.5864
deposit,431,1591,361.2351
deposit,944,1592,933.9319
deposit,373,1593,969.4954
deposit,712,1594,754.3579
deposit,954,1595,772.0345
deposit,984,1596,713.0440
deposit,982,1597,868.3328
deposit,623,1598,967.5475
deposit,191,1599,788.1953
deposit,606,1600,961.5969
deposit,748,1601,604.6503
deposit,933,1602,112.0290
deposit,926,1603,863.4004
deposit,762,1604,971.4542
deposit,596,1605,29.5408
deposit,759,1606,274.6353
deposit,952,1607,728.3455
deposit,173,1608,194.7536
deposit,795,1609,223.1846
deposit,459,1610,99.6628
deposit,628,1611,462.2757
deposit,791,1612,895.2821
deposit,601,1613,564.9653
deposit,471,1614,447.2897
deposit,409,1615,221.3421
deposit,349,1616,636.7575
deposit,162,1617,373.8123
deposit,849,1618,314.0197
deposit,53,1619,318.7264
deposit,120,1620,456.4275
deposit,314,1621,956.3326
deposit,953,1622,983.2819
deposit,232,1623,44.1462
deposit,628,1624,224.6109
deposit,470,1625,549.8653
deposit,490,1626,624.3330
deposit,151,1627,902.2075
deposit,968,1628,166.9221
deposit,987,1629,606.0952
deposit,429,1630,561.5332
deposit,68,1631,994.8112
deposit,925,1632,826.6514
deposit,783,1633,118.9923
deposit,203,1634,869.1336
deposit,832,1635,759.9207
deposit,966,1636,823.5904
deposit,506,1637,969.0230
deposit,881,1638,976.7654
deposit,797,1639,308.6351
deposit,875,1640,784.3266
deposit,825,1641,925.2912
deposit,26,1642,955.7144
deposit,850,1643,684.9461
deposit,493,1644,547.8122
deposit,225,1645,775.0382
deposit,674,1646,205.0979
deposit,379,1647,983.1030
deposit,634,1648,443.9621
deposit,889,1649,619.3155
deposit,186,1650,43.8629
deposit,98,1651,669.7290
deposit,989,1652,272.6833
deposit,351,1653,27.7718
deposit,715,1654,398.3105
deposit,820,1655,846.0370
deposit,65,1656,579.2151
deposit,621,1657,249.6488
deposit,137,1658,129.2648
deposit,410,1659,180.1772
deposit,697,1660,179.5143
deposit,701,1661,412.5486
deposit,178,1662,496.4222
deposit,423,1663,630.8012
deposit,871,1664,641.8576
deposit,611,1665,841.5502
deposit,46,1666,190.1970
deposit,561,1667,432.2338
deposit,314,1668,764.1546
deposit,434,1669,723.7899
deposit,28,1670,772.9434
deposit,846,1671,93.6019
deposit,341,1672,103.1164
deposit,51,1673,492.6717
deposit,790,1674,901.8635
deposit,920,1675,663.8802
deposit,419,1676,489.2535
deposit,779,1677,512.6497
deposit,954,1678,424.0344
deposit,385,1679,398.3459
deposit,745,1680,945.5806
deposit,517,1681,16.3415
deposit,101,1682,936.8425
deposit,366,1683,851.9988
deposit,384,1684,535.2702
deposit,868,1685,678.4329
deposit,503,1686,917.8060
deposit,382,1687,277.0421
deposit,961,1688,746.5391
deposit,855,1689,151.7755
deposit,188,1690,713.6618
deposit,187,1691,93.9374
deposit,121,1692,140.2740
deposit,929,1693,868.5540
deposit,934,1694,169.2161
deposit,940,1695,126.0595
deposit,526,1696,538.0597
deposit,78,1697,577.1551
deposit,646,1698,498.4712
deposit,379,1699,591.1511
deposit,152,1700,234.7271
deposit,95,1701,266.6973
deposit,364,1702,998.4453
deposit,47,1703,676.2263
deposit,804,1704,293.3389
deposit,590,1705,318.3265
deposit,954,1706,416.0328
deposit,901,1707,634.5234
deposit,557,1708,224.9777
deposit,375,1709,696.0507
deposit,832,1710,418.9241
deposit,162,1711,381.4152
deposit,710,1712,278.9166
deposit,393,1713,346.4439
deposit,888,1714,196.3290
deposit,298,1715,889.4275
deposit,542,1716,32.3281
deposit,109,1717,137.4626
deposit,287,1718,491.6919
deposit,350,1719,767.5911
deposit,744,1720,223.9737
